"","Date","Open","High","Low","Close","Volume"
"935",2013-09-16,3.39,3.45,3.38,3.41,113323900
"936",2013-09-17,3.42,3.43,3.31,3.32,113176100
"937",2013-09-18,3.33,3.52,3.3,3.48,187175300
"938",2013-09-20,3.48,3.48,3.48,3.48,0
"939",2013-09-23,3.45,3.47,3.41,3.45,133284700
"940",2013-09-24,3.44,3.44,3.35,3.38,133230700
"941",2013-09-25,3.38,3.39,3.32,3.33,93901900
"942",2013-09-26,3.32,3.33,3.24,3.25,132382300
"943",2013-09-27,3.25,3.33,3.24,3.27,81068800
"944",2013-09-30,3.26,3.29,3.25,3.28,73182900
"945",2013-10-01,3.28,3.28,3.28,3.28,0
"946",2013-10-02,3.28,3.28,3.28,3.28,0
"947",2013-10-03,3.28,3.28,3.28,3.28,0
"948",2013-10-04,3.28,3.28,3.28,3.28,0
"949",2013-10-07,3.28,3.28,3.28,3.28,0
"950",2013-10-08,3.45,3.61,3.4,3.61,555661000
"951",2013-10-09,3.6,3.63,3.52,3.57,345571500
"952",2013-10-10,3.52,3.53,3.42,3.47,236316300
"953",2013-10-11,3.48,3.51,3.46,3.5,164732500
"954",2013-10-14,3.5,3.5,3.45,3.48,115260000
"955",2013-10-15,3.48,3.58,3.45,3.52,178055200
"956",2013-10-16,3.51,3.51,3.4,3.41,124281200
"957",2013-10-17,3.43,3.45,3.38,3.39,77344000
"958",2013-10-18,3.39,3.44,3.37,3.41,58080200
"959",2013-10-21,3.41,3.47,3.38,3.46,92151100
"960",2013-10-22,3.45,3.46,3.4,3.42,69590000
"961",2013-10-23,3.42,3.45,3.36,3.37,88452900
"962",2013-10-24,3.34,3.44,3.33,3.44,116784000
"963",2013-10-25,3.42,3.44,3.33,3.36,114480700
"964",2013-10-28,3.36,3.38,3.33,3.35,77764900
"965",2013-10-29,3.36,3.4,3.29,3.33,155130400
"966",2013-10-30,3.34,3.38,3.33,3.37,85836800
"967",2013-10-31,3.37,3.46,3.35,3.44,139267200
"968",2013-11-01,3.44,3.44,3.4,3.41,56731900
"969",2013-11-04,3.43,3.44,3.38,3.4,52669500
"970",2013-11-05,3.38,3.4,3.34,3.39,64736000
"971",2013-11-06,3.38,3.41,3.36,3.37,58414400
"972",2013-11-07,3.37,3.38,3.32,3.33,54395900
"973",2013-11-08,3.33,3.35,3.29,3.31,55403400
"974",2013-11-11,3.31,3.32,3.26,3.28,42140000
"975",2013-11-12,3.3,3.31,3.28,3.31,49825100
"976",2013-11-13,3.29,3.3,3.21,3.22,85605700
"977",2013-11-14,3.22,3.25,3.2,3.24,53811900
"978",2013-11-15,3.24,3.31,3.23,3.28,90706900
"979",2013-11-18,3.29,3.35,3.27,3.34,111433500
"980",2013-11-19,3.34,3.37,3.31,3.33,64448900
"981",2013-11-20,3.34,3.37,3.32,3.37,78107600
"982",2013-11-21,3.35,3.36,3.31,3.34,62801000
"983",2013-11-22,3.35,3.36,3.31,3.33,67454100
"984",2013-11-25,3.31,3.33,3.29,3.29,81304100
"985",2013-11-26,3.29,3.31,3.28,3.29,54299700
"986",2013-11-27,3.29,3.32,3.27,3.32,57926900
"987",2013-11-28,3.32,3.38,3.3,3.35,132337300
"988",2013-11-29,3.36,3.47,3.33,3.44,227154500
"989",2013-12-02,3.41,3.49,3.37,3.41,174830400
"990",2013-12-03,3.4,3.48,3.37,3.44,103779900
"991",2013-12-04,3.45,3.52,3.43,3.5,180527300
"992",2013-12-05,3.55,3.55,3.41,3.43,231202800
"993",2013-12-06,3.41,3.42,3.38,3.39,86530500
"994",2013-12-09,3.41,3.42,3.36,3.38,86351500
"995",2013-12-10,3.38,3.39,3.36,3.38,51039500
"996",2013-12-11,3.36,3.37,3.31,3.32,69984600
"997",2013-12-12,3.32,3.37,3.32,3.36,66425100
"998",2013-12-13,3.33,3.36,3.32,3.33,53830600
"999",2013-12-16,3.33,3.34,3.27,3.27,65756700
"1000",2013-12-17,3.28,3.29,3.24,3.25,52702500
"1001",2013-12-18,3.25,3.27,3.23,3.25,43524900
"1002",2013-12-19,3.26,3.28,3.23,3.24,72625500
"1003",2013-12-20,3.24,3.25,3.19,3.2,74427000
"1004",2013-12-23,3.2,3.23,3.16,3.2,45830100
"1005",2013-12-24,3.26,3.3,3.19,3.21,75501200
"1006",2013-12-25,3.22,3.23,3.19,3.22,41163600
"1007",2013-12-26,3.21,3.22,3.16,3.17,39087100
"1008",2013-12-27,3.17,3.21,3.16,3.2,48991100
"1009",2013-12-30,3.2,3.23,3.19,3.19,44102200
"1010",2013-12-31,3.19,3.22,3.19,3.21,41515700
