time,rmb_hk,rmb_us,rmb_tw
7/12/2013,1.2618,0.16262,4.84039
7/13/2013,1.2618,0.16262,4.84039
7/14/2013,1.2618,0.16262,4.84039
7/15/2013,1.2618,0.16262,4.8634
7/16/2013,1.2623,0.16269,4.85098
7/17/2013,1.2626,0.16273,4.86493
7/18/2013,1.2614,0.16257,4.87946
7/19/2013,1.2614,0.16257,4.8697
7/20/2013,1.2615,0.16259,4.87049
7/21/2013,1.2615,0.16259,4.87049
7/22/2013,1.2612,0.16253,4.86039
7/23/2013,1.262,0.16263,4.8668
7/24/2013,1.2621,0.16267,4.86799
7/25/2013,1.2625,0.1627,4.87366
7/26/2013,1.2631,0.16279,4.87351
7/27/2013,1.2631,0.16279,4.87351
7/28/2013,1.2631,0.16279,4.87351
7/29/2013,1.2628,0.16276,4.87386
7/30/2013,1.2628,0.16278,4.8806
7/31/2013,1.2631,0.16286,4.90351
8/1/2013,1.2629,0.16282,4.90263
8/2/2013,1.2633,0.16283,4.9001
8/3/2013,1.2633,0.16283,4.9001
8/4/2013,1.2633,0.16283,4.9001
8/5/2013,1.2642,0.16296,4.88536
8/6/2013,1.2649,0.16305,4.88929
8/7/2013,1.2652,0.1631,4.88567
8/8/2013,1.265,0.16307,4.88291
8/9/2013,1.2649,0.16307,4.88259
8/10/2013,1.265,0.16307,4.88259
8/11/2013,1.265,0.16307,4.88259
8/12/2013,1.2647,0.16305,4.88538
8/13/2013,1.2649,0.16306,4.88953
8/14/2013,1.2652,0.1631,4.89545
8/15/2013,1.2663,0.16327,4.90098
8/16/2013,1.2663,0.16326,4.88392
8/17/2013,1.2663,0.16326,4.88392
8/18/2013,1.2663,0.16326,4.88392
8/19/2013,1.2645,0.16305,4.89386
8/20/2013,1.2642,0.16299,4.87727
8/21/2013,1.2649,0.16307,4.90379
8/22/2013,1.2647,0.16305,4.90984
8/23/2013,1.2649,0.16306,4.88121
8/24/2013,1.2647,0.16306,4.88121
8/25/2013,1.2647,0.16306,4.88121
8/26/2013,1.2647,0.16303,4.88205
8/27/2013,1.2649,0.16303,4.89802
8/28/2013,1.265,0.16309,4.89766
8/29/2013,1.2649,0.16307,4.88291
8/30/2013,1.2652,0.1631,4.88208
8/31/2013,1.265,0.1631,4.88208
9/1/2013,1.265,0.1631,4.88208
9/2/2013,1.265,0.1631,4.87425
9/3/2013,1.2647,0.16306,4.87176
9/4/2013,1.2652,0.1631,4.87066
9/5/2013,1.265,0.16308,4.88649
9/6/2013,1.2652,0.1631,4.85142
9/7/2013,1.2652,0.1631,4.85142
9/8/2013,1.265,0.1631,4.85142
9/9/2013,1.2647,0.16306,4.86099
9/10/2013,1.2649,0.16309,4.84825
9/11/2013,1.2652,0.16313,4.8633
9/12/2013,1.2653,0.16315,4.85724
9/13/2013,1.2652,0.16313,4.8447
9/14/2013,1.2652,0.16313,4.8447
9/15/2013,1.2652,0.16313,4.8447
9/16/2013,1.265,0.1631,4.83315
9/17/2013,1.2647,0.16306,4.84762
9/18/2013,1.265,0.1631,4.85011
9/19/2013,1.2652,0.16313,4.81828
9/20/2013,1.265,0.16313,4.82823
9/21/2013,1.265,0.16313,4.82823
9/22/2013,1.2652,0.16299,4.82414
9/23/2013,1.2649,0.16311,4.8187
9/24/2013,1.2647,0.16309,4.82493
9/25/2013,1.2652,0.16313,4.84046
9/26/2013,1.265,0.16311,4.82261
9/27/2013,1.265,0.16311,4.82049
9/28/2013,1.265,0.16311,4.82049
9/29/2013,1.2653,0.16315,4.82167
9/30/2013,1.2649,0.16309,4.82199
10/1/2013,1.265,0.1631,4.81064
10/2/2013,1.265,0.1631,4.82858
10/3/2013,1.265,0.1631,4.78683
10/4/2013,1.2652,0.16311,4.78494
10/5/2013,1.2652,0.16311,4.78494
10/6/2013,1.2652,0.16311,4.78494
10/7/2013,1.265,0.16311,4.81495
10/8/2013,1.2647,0.16307,4.7942
10/9/2013,1.2649,0.16309,4.7972
10/10/2013,1.2657,0.16319,4.79381
10/11/2013,1.2652,0.16313,4.80621
10/12/2013,1.2652,0.16313,4.80621
10/13/2013,1.2652,0.16313,4.80621
10/14/2013,1.2674,0.16342,4.81811
10/15/2013,1.2686,0.16355,4.8142
10/16/2013,1.2692,0.16363,4.81886
10/17/2013,1.2695,0.16369,4.81978
10/18/2013,1.2697,0.16373,4.88564
10/19/2013,1.2697,0.16373,4.88564
10/20/2013,1.2697,0.16373,4.88564
10/21/2013,1.2703,0.16382,4.82143
10/22/2013,1.2703,0.16384,4.82642
10/23/2013,1.2723,0.16406,4.82659
10/24/2013,1.2728,0.16413,4.83283
10/25/2013,1.2726,0.16409,4.82672
10/26/2013,1.2726,0.16409,4.82672
10/27/2013,1.2726,0.16409,4.82664
10/28/2013,1.2719,0.16402,4.83016
10/29/2013,1.271,0.1639,4.82938
10/30/2013,1.2703,0.16382,4.8198
10/31/2013,1.2702,0.1638,4.82327
11/1/2013,1.2692,0.16367,4.81382
11/2/2013,1.269,0.16367,4.81382
11/3/2013,1.269,0.16367,4.81382
11/4/2013,1.2689,0.16365,4.80747
11/5/2013,1.2694,0.16373,4.82293
11/6/2013,1.2703,0.16384,4.8274
11/7/2013,1.2706,0.16388,4.8299
11/8/2013,1.2705,0.16387,4.83236
11/9/2013,1.2705,0.16387,4.83236
11/10/2013,1.2705,0.16387,4.83236
11/11/2013,1.2706,0.16386,4.85212
11/12/2013,1.2705,0.16383,4.85272
11/13/2013,1.2706,0.16385,4.85532
11/14/2013,1.2706,0.16384,4.84903
11/15/2013,1.2706,0.16384,4.84182
11/16/2013,1.2706,0.16384,4.84182
11/17/2013,1.2706,0.16384,4.84182
11/18/2013,1.2705,0.16385,4.84484
11/19/2013,1.2705,0.16385,4.8373
11/20/2013,1.2703,0.16384,4.84346
11/21/2013,1.2702,0.16382,4.85322
11/22/2013,1.2703,0.16381,4.85413
11/23/2013,1.2703,0.16381,4.85413
11/24/2013,1.2703,0.16381,4.85413
11/25/2013,1.2703,0.16381,4.8592
11/26/2013,1.2703,0.16383,4.85632
11/27/2013,1.2703,0.16383,4.85895
11/28/2013,1.2705,0.16383,4.85501
11/29/2013,1.2703,0.16382,4.85977
11/30/2013,1.2703,0.16382,4.85977
12/1/2013,1.2703,0.16382,4.85977
12/2/2013,1.2703,0.16382,4.85289
12/3/2013,1.2703,0.16384,4.86443
12/4/2013,1.2703,0.16385,4.84516
12/5/2013,1.2703,0.16386,4.8626
12/6/2013,1.2729,0.16412,4.86789
12/7/2013,1.2729,0.16412,4.86789
12/8/2013,1.2729,0.16412,4.86789
12/9/2013,1.275,0.1644,4.86946
12/10/2013,1.275,0.16442,4.85934
12/11/2013,1.2749,0.1644,4.86462
12/12/2013,1.275,0.1644,4.87259
12/13/2013,1.275,0.16442,4.87513
12/14/2013,1.275,0.16442,4.87513
12/15/2013,1.275,0.16442,4.87513
12/16/2013,1.2749,0.16439,4.88189
12/17/2013,1.2749,0.1644,4.87341
12/18/2013,1.2747,0.1644,4.88689
12/19/2013,1.275,0.16442,4.91952
12/20/2013,1.2752,0.16442,4.91689
12/21/2013,1.2752,0.16442,4.91689
12/22/2013,1.2752,0.16442,4.91689
12/23/2013,1.2752,0.16442,4.93234
12/24/2013,1.2752,0.1644,4.93588
12/25/2013,1.2752,0.16439,4.93712
12/26/2013,1.2744,0.16428,4.93577
12/27/2013,1.2755,0.16444,4.93611
12/29/2013,1.2755,0.16444,4.93611
12/30/2013,1.277,0.16464,4.94271
12/31/2013,1.2789,0.16491,4.93643
1/1/2014,1.2789,0.16491,4.93643
1/2/2014,1.2794,0.16496,4.94367
1/3/2014,1.2793,0.16493,4.93955
1/4/2014,1.2791,0.16493,4.93955
1/5/2014,1.2791,0.16493,4.93955
1/6/2014,1.2793,0.16492,4.98367
1/7/2014,1.2793,0.16495,4.96536
1/8/2014,1.2794,0.16495,4.96932
1/9/2014,1.2788,0.16488,4.95771
1/10/2014,1.2793,0.16494,4.98194
1/11/2014,1.2793,0.16494,4.98194
1/12/2014,1.2793,0.16494,4.98194
1/13/2014,1.2812,0.16518,4.97068
1/14/2014,1.2817,0.16526,4.98075
1/15/2014,1.2806,0.16511,4.98943
1/16/2014,1.2786,0.16485,4.96217
1/17/2014,1.2799,0.16499,4.97517
1/18/2014,1.2798,0.16499,4.97517
1/19/2014,1.2798,0.16499,4.97517
1/20/2014,1.2794,0.16492,4.98565
1/21/2014,1.2799,0.16496,4.99184
1/22/2014,1.2798,0.16495,4.97864
1/23/2014,1.2799,0.16495,5.01287
1/24/2014,1.2812,0.16504,4.98936
1/25/2014,1.2814,0.16504,4.98936
1/26/2014,1.2819,0.16495,4.98647
1/27/2014,1.2812,0.16501,5.03177
1/28/2014,1.2811,0.16497,4.99951
1/29/2014,1.2799,0.16484,5.00165
1/30/2014,1.2789,0.16466,4.99136
1/31/2014,1.2791,0.16466,4.99564
2/1/2014,1.2786,0.16466,4.99564
2/2/2014,1.2786,0.16466,4.99564
2/3/2014,1.2784,0.16463,4.99877
2/4/2014,1.2784,0.16463,4.99811
2/5/2014,1.2783,0.16463,5.00502
2/6/2014,1.2778,0.16463,5.00634
2/7/2014,1.2773,0.16461,5.00189
2/8/2014,1.2791,0.16466,5.00346
2/9/2014,1.2791,0.16466,5.00346
2/10/2014,1.2778,0.1647,4.99753
2/11/2014,1.278,0.16472,5.00815
2/12/2014,1.2771,0.16463,4.99152
2/13/2014,1.2768,0.16458,4.98988
2/14/2014,1.2765,0.16455,4.97721
2/15/2014,1.2763,0.16455,4.97721
2/16/2014,1.2763,0.16455,4.97721
2/17/2014,1.2768,0.16461,4.98329
2/18/2014,1.276,0.1645,4.98594
2/19/2014,1.2744,0.16428,4.98144
2/20/2014,1.2728,0.16406,4.98441
2/21/2014,1.271,0.16385,4.97804
2/22/2014,1.2711,0.16385,4.97804
2/23/2014,1.2711,0.16385,4.97804
2/24/2014,1.2698,0.16363,4.9766
2/25/2014,1.2649,0.16294,4.95283
2/26/2014,1.2647,0.16297,4.94361
2/27/2014,1.2644,0.16289,4.94209
2/28/2014,1.2625,0.16262,4.93406
3/1/2014,1.2623,0.16262,4.93406
3/2/2014,1.2623,0.16262,4.93406
3/3/2014,1.2607,0.16242,4.92935
3/4/2014,1.2612,0.16246,4.93526
3/5/2014,1.2645,0.1629,4.94217
3/6/2014,1.2665,0.16314,4.94592
3/7/2014,1.2647,0.16294,4.93588
3/8/2014,1.2649,0.16294,4.93588
3/9/2014,1.2649,0.16294,4.93588
3/10/2014,1.2623,0.16261,4.93008
3/11/2014,1.2621,0.16259,4.92675
3/12/2014,1.2614,0.16246,4.9338
3/13/2014,1.2634,0.16266,4.93624
3/14/2014,1.2607,0.16233,4.92362
3/15/2014,1.261,0.16233,4.92362
3/16/2014,1.2612,0.16233,4.92362
3/17/2014,1.255,0.16159,4.90418
3/18/2014,1.2528,0.16127,4.89977
3/19/2014,1.2514,0.16115,4.90428
3/20/2014,1.245,0.16034,4.90356
3/21/2014,1.245,0.16038,4.91212
3/22/2014,1.245,0.16038,4.91212
3/23/2014,1.245,0.16038,4.91212
3/24/2014,1.2514,0.16128,4.93791
3/25/2014,1.2491,0.16097,4.91227
3/26/2014,1.2478,0.16077,4.91985
3/27/2014,1.2472,0.16071,4.91402
3/28/2014,1.247,0.16071,4.89602
3/29/2014,1.247,0.16071,4.89602
3/30/2014,1.247,0.16071,4.89602
3/31/2014,1.2461,0.16059,4.89891
4/1/2014,1.2483,0.16087,4.89463
4/2/2014,1.2483,0.16088,4.88538
4/3/2014,1.2472,0.16074,4.87238
4/4/2014,1.2469,0.16071,4.85745
4/5/2014,1.2469,0.16071,4.85745
4/6/2014,1.2469,0.16071,4.85745
4/7/2014,1.2469,0.16071,4.86163
4/8/2014,1.2494,0.16109,4.87556
4/9/2014,1.2484,0.16098,4.85504
4/10/2014,1.2463,0.16071,4.84042
4/11/2014,1.2467,0.16076,4.83747
4/12/2014,1.2467,0.16076,4.83747
4/13/2014,1.2467,0.16076,4.83747
4/14/2014,1.2449,0.16051,4.85169
4/15/2014,1.2444,0.16044,4.84991
4/16/2014,1.2444,0.16044,4.84478
4/17/2014,1.2452,0.16053,4.84043
4/18/2014,1.2441,0.16039,4.83809
4/19/2014,1.2441,0.16039,4.83809
4/20/2014,1.2441,0.16039,4.83809
4/21/2014,1.2429,0.16026,4.84992
4/22/2014,1.2412,0.16004,4.849
4/23/2014,1.241,0.16003,4.8515
4/24/2014,1.2387,0.15974,4.83658
4/25/2014,1.2378,0.15962,4.83495
4/26/2014,1.2378,0.15962,4.83495
4/27/2014,1.2378,0.15962,4.83495
4/28/2014,1.2378,0.15963,4.83391
4/29/2014,1.237,0.15953,4.82476
4/30/2014,1.2366,0.15948,4.8119
5/1/2014,1.2366,0.15948,4.82513
5/2/2014,1.2367,0.1595,4.81825
5/3/2014,1.2369,0.1595,4.81825
5/4/2014,1.2367,0.15934,4.81341
5/5/2014,1.2396,0.15986,4.81384
5/6/2014,1.2432,0.16032,4.83912
5/7/2014,1.2415,0.16012,4.8294
5/8/2014,1.2427,0.16028,4.83443
5/9/2014,1.2429,0.1603,4.83257
5/10/2014,1.2429,0.1603,4.83257
5/11/2014,1.2429,0.1603,4.83257
5/12/2014,1.241,0.16004,4.83091
5/13/2014,1.2425,0.16026,4.84103
5/14/2014,1.2429,0.16028,4.83507
5/15/2014,1.2424,0.16023,4.83865
5/16/2014,1.2416,0.16014,4.82857
5/17/2014,1.2418,0.16014,4.82857
5/18/2014,1.2418,0.16014,4.82857
5/19/2014,1.2408,0.16002,4.8247
5/20/2014,1.2408,0.16002,4.83246
5/21/2014,1.2416,0.16012,4.82956
5/22/2014,1.2416,0.16009,4.82462
5/23/2014,1.2415,0.16006,4.83057
5/24/2014,1.2415,0.16006,4.83057
5/25/2014,1.2415,0.16006,4.83057
5/26/2014,1.2407,0.15997,4.81715
5/27/2014,1.2387,0.15976,4.81924
5/28/2014,1.2373,0.15958,4.81097
5/29/2014,1.241,0.16002,4.81653
5/30/2014,1.2387,0.15974,4.79984
5/31/2014,1.2393,0.15981,4.80176
6/1/2014,1.2393,0.15981,4.80176
6/2/2014,1.2395,0.15981,4.80176
6/3/2014,1.2376,0.1596,4.79754
6/4/2014,1.2385,0.15973,4.80792
6/5/2014,1.2376,0.1596,4.80137
6/6/2014,1.2382,0.1597,4.80341
6/7/2014,1.2385,0.15973,4.80425
6/8/2014,1.2385,0.15973,4.80425
6/9/2014,1.2407,0.16001,4.80711
6/10/2014,1.243,0.16032,4.81699
6/11/2014,1.2429,0.16028,4.81343
6/12/2014,1.2449,0.16056,4.82339
6/13/2014,1.2463,0.16074,4.82255
6/14/2014,1.2463,0.16074,4.82255
6/15/2014,1.2463,0.16074,4.82255
6/16/2014,1.2433,0.16035,4.81977
6/17/2014,1.243,0.16031,4.81917
6/18/2014,1.2421,0.16019,4.80801
6/19/2014,1.2425,0.16027,4.80936
6/20/2014,1.2432,0.16035,4.81207
6/21/2014,1.2432,0.16035,4.81207
6/22/2014,1.2432,0.16035,4.81207
6/23/2014,1.243,0.16031,4.81485
6/24/2014,1.2422,0.16022,4.81102
6/25/2014,1.2416,0.16013,4.81153
6/26/2014,1.2432,0.16032,4.80802
6/27/2014,1.245,0.16058,4.81116
6/28/2014,1.245,0.16058,4.81116
6/29/2014,1.245,0.16058,4.81116
6/30/2014,1.2478,0.16096,4.80758
7/1/2014,1.248,0.16099,4.81873
7/2/2014,1.2461,0.16075,4.80686
7/3/2014,1.2456,0.16067,4.8092
7/4/2014,1.2473,0.1609,4.81021
7/5/2014,1.2473,0.1609,4.81021
7/6/2014,1.2473,0.1609,4.81021
7/7/2014,1.2472,0.16089,4.81401
7/8/2014,1.2478,0.16097,4.81505
7/9/2014,1.2483,0.16102,4.83753
7/10/2014,1.2477,0.16096,4.86987
7/11/2014,1.2475,0.16092,4.86869
7/12/2014,1.2475,0.16092,4.86869
7/13/2014,1.2475,0.16092,4.86869
7/14/2014,1.2469,0.16084,4.81969
7/15/2014,1.2464,0.16079,4.82941
7/16/2014,1.2472,0.16088,4.83727
7/17/2014,1.2472,0.16089,4.83348
7/18/2014,1.2466,0.16081,4.83002
7/19/2014,1.2466,0.16081,4.83002
7/20/2014,1.2466,0.16081,4.83002
7/21/2014,1.2466,0.16077,4.82139
7/22/2014,1.2477,0.1609,4.82389
7/23/2014,1.2488,0.16107,4.837
7/24/2014,1.2492,0.16114,4.82911
7/25/2014,1.2498,0.16123,4.84167
7/26/2014,1.2498,0.16123,4.84167
7/27/2014,1.2498,0.16123,4.84167
7/28/2014,1.2506,0.16133,4.84512
7/29/2014,1.2519,0.16148,4.84441
7/30/2014,1.2539,0.16175,4.85353
7/31/2014,1.2536,0.16171,4.85721
8/1/2014,1.2523,0.16154,4.84524
8/2/2014,1.2522,0.16154,4.84524
8/3/2014,1.2522,0.16154,4.84524
8/4/2014,1.2523,0.16155,4.85242
8/5/2014,1.2541,0.16178,4.85974
8/6/2014,1.2555,0.16196,4.86727
8/7/2014,1.2558,0.16199,4.86871
8/8/2014,1.2571,0.16215,4.86485
8/9/2014,1.2571,0.16215,4.86485
8/10/2014,1.2571,0.16215,4.86485
8/11/2014,1.2577,0.16221,4.87461
8/12/2014,1.2568,0.16209,4.8717
8/13/2014,1.2575,0.1622,4.87584
8/14/2014,1.2579,0.1622,4.87259
8/15/2014,1.259,0.1624,4.86716
8/16/2014,1.259,0.1624,4.86716
8/17/2014,1.259,0.1624,4.86716
8/18/2014,1.2596,0.16248,4.88026
8/19/2014,1.2601,0.16254,4.88273
8/20/2014,1.2601,0.16254,4.88321
8/21/2014,1.258,0.16229,4.87666
8/22/2014,1.2577,0.16225,4.87044
8/23/2014,1.2577,0.16225,4.87044
8/24/2014,1.2577,0.16225,4.87044
8/25/2014,1.2571,0.16216,4.86881
8/26/2014,1.2577,0.16225,4.8711
8/27/2014,1.2594,0.16248,4.8714
8/28/2014,1.2598,0.1625,4.8687
8/29/2014,1.2598,0.1625,4.86967
8/30/2014,1.2598,0.1625,4.86967
8/31/2014,1.2598,0.1625,4.86967
9/1/2014,1.2594,0.16246,4.86784
9/2/2014,1.2587,0.16236,4.86662
9/3/2014,1.2601,0.16254,4.87346
9/4/2014,1.2607,0.16263,4.87363
9/5/2014,1.2601,0.16255,4.86199
9/6/2014,1.2601,0.16255,4.86199
9/7/2014,1.2601,0.16255,4.86199
9/8/2014,1.2601,0.16255,4.87646
9/9/2014,1.261,0.16267,4.88035
9/10/2014,1.2623,0.16285,4.88878
9/11/2014,1.2623,0.16283,4.89392
9/12/2014,1.2614,0.16271,4.89188
9/13/2014,1.2614,0.16271,4.89196
9/14/2014,1.2614,0.16271,4.89196
9/15/2014,1.2599,0.1625,4.89194
9/16/2014,1.2591,0.1624,4.89745
9/17/2014,1.2606,0.16258,4.92229
9/18/2014,1.2602,0.16254,4.91751
9/19/2014,1.2604,0.16257,4.91392
9/20/2014,1.2604,0.16257,4.91392
9/21/2014,1.2604,0.16257,4.91392
9/22/2014,1.2601,0.16253,4.92223
9/23/2014,1.2609,0.16263,4.91755
9/24/2014,1.2617,0.16273,4.92165
9/25/2014,1.2612,0.16267,4.93013
9/26/2014,1.2641,0.16292,4.93801
9/27/2014,1.2642,0.16292,4.93801
9/28/2014,1.2645,0.16297,4.93954
9/29/2014,1.2609,0.16233,4.95106
9/30/2014,1.2633,0.16259,4.94838
10/1/2014,1.2601,0.16224,4.94662
10/2/2014,1.2629,0.16259,4.95244
10/3/2014,1.2617,0.16259,4.94838
10/5/2014,1.262,0.16259,4.94838
10/6/2014,1.2614,0.16259,4.94756
10/7/2014,1.2614,0.16259,4.95033
10/8/2014,1.2615,0.16261,4.93675
10/9/2014,1.2631,0.16283,4.9483
10/10/2014,1.2633,0.16281,4.95059
10/11/2014,1.2636,0.16283,4.9514
10/12/2014,1.2636,0.16283,4.9514
10/13/2014,1.2644,0.16294,4.96065
10/14/2014,1.2645,0.16298,4.95901
10/15/2014,1.2641,0.16295,4.95674
10/16/2014,1.2649,0.16302,4.95647
10/17/2014,1.2645,0.16297,4.95274
10/18/2014,1.2649,0.16299,4.95355
10/19/2014,1.2649,0.16299,4.95355
10/20/2014,1.2647,0.16299,4.94849
10/21/2014,1.2647,0.16302,4.95517
10/22/2014,1.2658,0.16316,4.95807
10/23/2014,1.2657,0.16312,4.95873
10/24/2014,1.2663,0.16319,4.96255
10/25/2014,1.2661,0.16319,4.96255
10/26/2014,1.2661,0.16319,4.96255
10/27/2014,1.2661,0.16319,4.96108
10/28/2014,1.2669,0.16329,4.96326
10/29/2014,1.2671,0.16334,4.96129
10/30/2014,1.2661,0.16322,4.96173
10/31/2014,1.2668,0.16331,4.97665
11/1/2014,1.2668,0.16331,4.97665
11/2/2014,1.2665,0.16327,4.97543
11/3/2014,1.2653,0.16315,4.97357
11/4/2014,1.2657,0.16323,4.98433
11/5/2014,1.2658,0.16325,4.99535
11/6/2014,1.2663,0.1633,4.99747
11/7/2014,1.2641,0.16301,4.98639
11/8/2014,1.2641,0.16301,4.98639
11/9/2014,1.2641,0.16301,4.98639
11/10/2014,1.2649,0.1631,4.98891
11/11/2014,1.2639,0.16297,5.00538
11/12/2014,1.2637,0.16293,5.00945
11/13/2014,1.2641,0.16297,5.01125
11/14/2014,1.2629,0.16283,5.00204
11/15/2014,1.2629,0.16283,5.00204
11/16/2014,1.2629,0.16283,5.00204
11/17/2014,1.2642,0.16298,5.00921
11/18/2014,1.2649,0.16307,5.01826
11/19/2014,1.2652,0.16311,5.03597
11/20/2014,1.2644,0.16299,5.04222
11/21/2014,1.2644,0.16298,5.03773
11/22/2014,1.2644,0.16298,5.03773
11/23/2014,1.2644,0.16298,5.03773
11/24/2014,1.2606,0.16248,5.0351
11/25/2014,1.2618,0.16266,5.0244
11/26/2014,1.2612,0.16261,5.02407
11/27/2014,1.261,0.16262,5.03277
11/28/2014,1.2601,0.16249,5.03697
11/29/2014,1.2602,0.16249,5.03697
11/30/2014,1.2602,0.16249,5.03697
12/1/2014,1.2585,0.16223,5.05102
12/2/2014,1.259,0.1623,5.04829
12/3/2014,1.2585,0.16228,5.0538
12/4/2014,1.2575,0.16217,5.04403
12/5/2014,1.2585,0.16231,5.07166
12/6/2014,1.2583,0.16231,5.07166
12/7/2014,1.2583,0.16231,5.07166
12/8/2014,1.2536,0.1617,5.05845
12/9/2014,1.2516,0.1614,5.0259
12/10/2014,1.253,0.16161,5.04048
12/11/2014,1.2506,0.16129,5.03395
12/12/2014,1.2511,0.16133,5.05937
12/13/2014,1.2511,0.16133,5.05937
12/14/2014,1.2511,0.16133,5.05937
12/15/2014,1.2502,0.16122,5.05409
12/16/2014,1.2506,0.16126,5.04096
12/17/2014,1.2491,0.16105,5.04413
12/18/2014,1.2456,0.16056,5.04463
12/19/2014,1.2446,0.16042,5.05807
12/20/2014,1.2441,0.16042,5.05807
12/21/2014,1.2441,0.16042,5.05807
12/22/2014,1.2441,0.16036,5.06423
12/23/2014,1.2441,0.16031,5.09138
12/24/2014,1.2461,0.16058,5.11449
12/25/2014,1.2494,0.16099,5.12767
12/26/2014,1.2469,0.16066,5.10089
12/27/2014,1.2472,0.16066,5.10089
12/28/2014,1.2472,0.16066,5.10089
12/29/2014,1.2447,0.16039,5.09551
12/30/2014,1.2484,0.1609,5.09904
12/31/2014,1.248,0.16087,5.08976
1/1/2015,1.248,0.1609,5.09091
1/2/2015,1.2483,0.1609,5.11826
1/3/2015,1.2481,0.1609,5.11826
1/4/2015,1.2481,0.16071,5.11201
1/5/2015,1.2447,0.16045,5.14088
1/6/2015,1.246,0.16065,5.14225
1/7/2015,1.2461,0.16066,5.13945
1/8/2015,1.2458,0.16061,5.13941
1/9/2015,1.2467,0.16076,5.1315
1/10/2015,1.2469,0.16076,5.1315
1/11/2015,1.2469,0.16076,5.1315
1/12/2015,1.248,0.1609,5.128
1/13/2015,1.2489,0.16103,5.13052
1/14/2015,1.2494,0.1611,5.12292
1/15/2015,1.2508,0.16132,5.10405
1/16/2015,1.247,0.16081,5.06079
1/17/2015,1.2472,0.16081,5.06079
1/18/2015,1.2472,0.16081,5.06079
1/19/2015,1.2442,0.16045,5.05744
1/20/2015,1.2456,0.16063,5.08537
1/21/2015,1.2463,0.1607,5.06034
1/22/2015,1.2466,0.16074,5.05192
1/23/2015,1.2425,0.16025,5.00938
1/24/2015,1.2425,0.16025,5.00938
1/25/2015,1.2427,0.16025,5.00938
1/26/2015,1.2369,0.15954,4.99848
1/27/2015,1.2393,0.15983,4.96763
1/28/2015,1.2387,0.15977,4.98962
1/29/2015,1.239,0.1598,5.04954
1/30/2015,1.2375,0.1596,5.06265
1/31/2015,1.2375,0.1596,5.06265
2/1/2015,1.2375,0.1596,5.06265
2/2/2015,1.2364,0.15943,5.03802
2/3/2015,1.2372,0.15952,5.01515
2/4/2015,1.239,0.15977,5.02636
2/5/2015,1.2379,0.15966,5.02275
2/6/2015,1.2396,0.15987,5.06155
2/7/2015,1.2396,0.15987,5.06155
2/8/2015,1.2396,0.15987,5.06155
2/9/2015,1.239,0.15978,5.04434
2/10/2015,1.2404,0.15992,5.04878
2/11/2015,1.2402,0.1599,5.05277
2/12/2015,1.2401,0.15985,4.9984
2/13/2015,1.241,0.15997,5.01504
2/14/2015,1.241,0.15997,5.01504
2/15/2015,1.241,0.15983,5.01063
2/16/2015,1.2398,0.15974,5.02236
2/17/2015,1.2379,0.15955,5.04188
2/18/2015,1.2381,0.15955,5.04986
2/19/2015,1.2379,0.15955,5.07379
2/20/2015,1.2378,0.15955,5.06422
2/21/2015,1.2382,0.15955,5.06422
2/22/2015,1.2382,0.15955,5.06422
2/23/2015,1.2378,0.15955,5.06582
2/24/2015,1.2378,0.15955,5.04667
2/25/2015,1.2366,0.15943,5.01236
2/26/2015,1.237,0.15948,5.0189
2/27/2015,1.2347,0.15921,5.00709
2/28/2015,1.2347,0.15918,5.00629
3/1/2015,1.2347,0.15918,5.00629
3/2/2015,1.2341,0.15911,5.00096
3/3/2015,1.2338,0.15907,4.98688
3/4/2015,1.2346,0.15917,5.00263
3/5/2015,1.2356,0.15929,5.01911
3/6/2015,1.2366,0.15936,5.03729
3/7/2015,1.2366,0.15936,5.03729
3/8/2015,1.2366,0.15936,5.03729
3/9/2015,1.2364,0.15932,5.02191
3/10/2015,1.2369,0.15939,5.05109
3/11/2015,1.2369,0.15936,5.05315
3/12/2015,1.2379,0.15937,5.03594
3/13/2015,1.2384,0.15941,5.055
3/14/2015,1.2387,0.15941,5.055
3/15/2015,1.2376,0.15935,5.05298
3/16/2015,1.2378,0.15938,5.04104
3/17/2015,1.2405,0.15973,5.03314
3/18/2015,1.243,0.16021,5.01626
3/19/2015,1.2502,0.16109,5.07096
3/20/2015,1.2472,0.16071,5.03825
3/21/2015,1.2473,0.16074,5.03906
3/22/2015,1.2473,0.16074,5.03906
3/23/2015,1.2455,0.16056,5.02216
3/24/2015,1.2475,0.16083,5.0242
3/25/2015,1.2461,0.16065,5.01856
3/26/2015,1.2464,0.1607,5.02338
3/27/2015,1.2449,0.16052,5.0049
3/28/2015,1.245,0.16052,5.0049
3/29/2015,1.245,0.16052,5.0049
3/30/2015,1.2472,0.1608,5.02822
3/31/2015,1.2495,0.16111,5.03633
4/1/2015,1.2488,0.16102,5.03188
4/2/2015,1.2489,0.16105,5.00048
4/3/2015,1.2491,0.1611,4.98437
4/4/2015,1.2491,0.1611,4.98437
4/5/2015,1.2495,0.16115,4.98598
4/6/2015,1.2497,0.16115,4.98437
4/7/2015,1.2484,0.16102,5.0029
4/8/2015,1.2473,0.16091,5.00587
4/9/2015,1.2469,0.16084,5.023
4/10/2015,1.2464,0.16079,5.02299
4/11/2015,1.2464,0.16079,5.02299
4/12/2015,1.2464,0.16079,5.02299
4/13/2015,1.2447,0.16056,5.03018
